   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   4.4221468e+01	  -4.2347862e+01	   1.7484000e+02	   1.0514766e+00	   1.4235077e-01	   1.6489046e+01	   3.4783218e+01	   3.9400000e-01	   5.7091298e+00	   1.7868619e+02	
   4.4222162e+01	  -4.2350838e+01	   1.7484000e+02	   1.0197110e+00	   1.3198839e-01	   1.6477647e+01	   3.4769809e+01	   4.0724472e-01	   5.6709081e+00	   1.7922033e+02	
   4.4222857e+01	  -4.2353814e+01	   1.7484000e+02	   1.2401552e+00	   1.8097289e-01	   1.6491072e+01	   3.4771814e+01	   4.0800000e-01	   5.7072936e+00	   1.7864022e+02	
   4.4223551e+01	  -4.2356791e+01	   1.7484000e+02	   1.3226954e+00	   1.9468754e-01	   1.6491070e+01	   3.4768279e+01	   3.9497751e-01	   5.8868790e+00	   1.7911160e+02	
   4.4224246e+01	  -4.2359767e+01	   1.7484000e+02	   1.2121260e+00	   1.8641039e-01	   1.6435665e+01	   3.4762466e+01	   4.0691150e-01	   5.4921792e+00	   1.7804330e+02	
   4.4224940e+01	  -4.2362743e+01	   1.7484000e+02	   1.0833243e+00	   1.3627192e-01	   1.6419114e+01	   3.4799486e+01	   4.0800000e-01	   5.5518468e+00	   1.7795000e+02	
   4.4225634e+01	  -4.2365719e+01	   1.7484000e+02	   1.7672914e+00	   2.0704430e-01	   1.6428876e+01	   3.4792124e+01	   4.2068844e-01	   5.4720842e+00	   1.7908290e+02	
   4.4226329e+01	  -4.2368695e+01	   1.7484000e+02	   2.1737605e+00	   2.3632882e-01	   1.6440781e+01	   3.4788305e+01	   4.3367906e-01	   5.4536854e+00	   1.7911016e+02	
   4.4227023e+01	  -4.2371672e+01	   1.7484000e+02	   2.3198347e+00	   2.2460127e-01	   1.6460701e+01	   3.4778204e+01	   4.5904362e-01	   5.2556676e+00	   1.7847665e+02	
   4.4227718e+01	  -4.2374648e+01	   1.7484088e+02	   2.7143677e+00	   3.4397609e-01	   1.6469178e+01	   3.4775235e+01	   4.3817206e-01	   5.6354780e+00	   1.7901776e+02	
   4.4228412e+01	  -4.2377624e+01	   1.7484100e+02	   2.4898192e+00	   3.2366184e-01	   1.6495364e+01	   3.4782872e+01	   4.3500000e-01	   5.6172798e+00	   1.7783181e+02	
   4.4229107e+01	  -4.2380600e+01	   1.7484100e+02	   2.9838800e+00	   3.3767179e-01	   1.6520666e+01	   3.4793533e+01	   4.3500000e-01	   4.9694578e+00	   1.7925331e+02	
   4.4229801e+01	  -4.2383576e+01	   1.7484100e+02	   2.9327199e+00	   3.0811154e-01	   1.6519706e+01	   3.4772673e+01	   4.3500000e-01	   5.4146929e+00	   1.7846953e+02	
   4.4230496e+01	  -4.2386552e+01	   1.7484100e+02	   2.9089423e+00	   3.2212931e-01	   1.6526657e+01	   3.4771552e+01	   4.3500000e-01	   5.5741011e+00	   1.7902315e+02	
   4.4231190e+01	  -4.2389528e+01	   1.7484100e+02	   2.2694470e+00	   2.1133927e-01	   1.6539799e+01	   3.4796441e+01	   4.2404361e-01	   5.6340730e+00	   1.7915000e+02	
   4.4231884e+01	  -4.2392922e+01	   1.7484100e+02	   2.9822943e+00	   2.9262296e-01	   1.6537130e+01	   3.4794182e+01	   4.0836391e-01	   5.2972580e+00	   1.7997791e+02	
   4.4232579e+01	  -4.2395909e+01	   1.7484100e+02	   2.7356897e+00	   3.0192852e-01	   1.6543788e+01	   3.4794970e+01	   4.0800000e-01	   5.5474374e+00	   1.7825439e+02	
   4.4233273e+01	  -4.2398886e+01	   1.7484100e+02	   2.2598791e+00	   2.4840446e-01	   1.6568046e+01	   3.4779610e+01	   3.9453414e-01	   5.5555200e+00	   1.7815191e+02	
   4.4233968e+01	  -4.2401862e+01	   1.7484100e+02	   2.1282232e+00	   2.4379522e-01	   1.6572816e+01	   3.4781862e+01	   3.9400000e-01	   5.7174482e+00	   1.7986704e+02	
   4.4234662e+01	  -4.2404838e+01	   1.7484100e+02	   1.9430087e+00	   2.1414834e-01	   1.6547459e+01	   3.4790514e+01	   3.6845871e-01	   4.9807603e+00	   1.7720668e+02	
   4.4235357e+01	  -4.2407814e+01	   1.7484194e+02	   1.9732348e+00	   2.1506762e-01	   1.6460639e+01	   3.4844468e+01	   3.9232701e-01	   5.7633602e+00	   1.7836325e+02	
   4.4236051e+01	  -4.2410790e+01	   1.7484200e+02	   1.5172020e+00	   1.6544018e-01	   1.6460581e+01	   3.4829398e+01	   3.8190869e-01	   5.7365285e+00	   1.7807796e+02	
   4.4236746e+01	  -4.2413766e+01	   1.7484200e+02	   1.6717935e+00	   1.7725737e-01	   1.6449934e+01	   3.4778203e+01	   3.6808970e-01	   5.4647736e+00	   1.7911049e+02	
   4.4237440e+01	  -4.2416743e+01	   1.7484200e+02	   1.6372250e+00	   1.9755972e-01	   1.6395975e+01	   3.4767600e+01	   3.9168415e-01	   5.4893799e+00	   1.7851433e+02	
   4.4238134e+01	  -4.2419719e+01	   1.7484200e+02	   1.3304398e+00	   1.5623854e-01	   1.6383750e+01	   3.4786032e+01	   3.9400000e-01	   4.9763142e+00	   1.7867657e+02	
   4.4238829e+01	  -4.2422695e+01	   1.7484200e+02	   1.4287207e+00	   1.9681905e-01	   1.6369525e+01	   3.4793390e+01	   3.8232139e-01	   5.5374193e+00	   1.7883475e+02	
   4.4239523e+01	  -4.2425671e+01	   1.7484200e+02	   1.4899457e+00	   1.7803841e-01	   1.6379575e+01	   3.4814480e+01	   3.8100000e-01	   5.6069600e+00	   1.7885000e+02	
   4.4240218e+01	  -4.2428647e+01	   1.7484200e+02	   1.4906348e+00	   1.8176328e-01	   1.6380118e+01	   3.4780818e+01	   3.8100000e-01	   5.7794605e+00	   1.7792339e+02	
   4.4240912e+01	  -4.2431624e+01	   1.7484200e+02	   1.6335901e+00	   2.1252164e-01	   1.6345018e+01	   3.4792616e+01	   4.0461272e-01	   5.5864963e+00	   1.7924300e+02	
   4.4241607e+01	  -4.2434600e+01	   1.7484200e+02	   1.3470287e+00	   1.6530125e-01	   1.6434460e+01	   3.4814932e+01	   3.8460156e-01	   5.4173271e+00	   1.7767345e+02	
   4.4242301e+01	  -4.2437576e+01	   1.7484200e+02	   1.4860358e+00	   1.8266830e-01	   1.6463597e+01	   3.4720111e+01	   3.8100000e-01	   5.4888132e+00	   1.7898854e+02	
   4.4242996e+01	  -4.2440552e+01	   1.7484200e+02	   1.6395354e+00	   1.8189309e-01	   1.6466000e+01	   3.4725268e+01	   3.8100000e-01	   5.5478419e+00	   1.7886717e+02	
   4.4243690e+01	  -4.2443528e+01	   1.7484200e+02	   1.5028837e+00	   1.9010314e-01	   1.6420489e+01	   3.4755970e+01	   3.9195639e-01	   6.0194034e+00	   1.7774650e+02	
   4.4244384e+01	  -4.2446922e+01	   1.7484200e+02	   2.4682032e+00	   2.9117091e-01	   1.6484076e+01	   3.4809700e+01	   3.9400000e-01	   5.6199299e+00	   1.7979022e+02	
   4.4245079e+01	  -4.2449909e+01	   1.7484200e+02	   1.9922805e+00	   2.3264401e-01	   1.6485030e+01	   3.4749904e+01	   4.0757697e-01	   5.7067313e+00	   1.7800741e+02	
   4.4245773e+01	  -4.2452886e+01	   1.7484200e+02	   1.7951274e+00	   2.5733140e-01	   1.6335914e+01	   3.4739343e+01	   3.8203014e-01	   5.8285858e+00	   1.7795000e+02	
   4.4246468e+01	  -4.2455862e+01	   1.7484200e+02	   1.4771337e+00	   2.0406041e-01	   1.6437793e+01	   3.4813406e+01	   3.8100000e-01	   5.1365078e+00	   1.7861774e+02	
   4.4247162e+01	  -4.2458838e+01	   1.7484200e+02	   2.2813011e+00	   2.7322038e-01	   1.6534759e+01	   3.4750782e+01	   4.1978493e-01	   5.3218220e+00	   1.7765673e+02	
   4.4247857e+01	  -4.2461814e+01	   1.7484200e+02	   2.1372509e+00	   2.1456871e-01	   1.6509983e+01	   3.4708540e+01	   3.9573495e-01	   5.6383197e+00	   1.7914776e+02	
   4.4248551e+01	  -4.2464790e+01	   1.7484200e+02	   2.1360935e+00	   2.2726479e-01	   1.6428941e+01	   3.4754365e+01	   3.8190869e-01	   5.6105556e+00	   1.7748281e+02	
   4.4249246e+01	  -4.2467766e+01	   1.7484200e+02	   1.3706198e+00	   1.5693992e-01	   1.6328939e+01	   3.4796731e+01	   3.9298814e-01	   6.0481160e+00	   1.7790330e+02	
   4.4249940e+01	  -4.2470743e+01	   1.7484200e+02	   1.3013035e+00	   1.7938735e-01	   1.6327400e+01	   3.4836569e+01	   3.9400000e-01	   5.5069091e+00	   1.7872709e+02	
   4.4250634e+01	  -4.2473719e+01	   1.7484200e+02	   1.5206868e+00	   2.1457392e-01	   1.6370596e+01	   3.4809186e+01	   3.8221821e-01	   5.7556676e+00	   1.7762182e+02	
   4.4251329e+01	  -4.2476695e+01	   1.7484200e+02	   2.0322620e+00	   2.0787364e-01	   1.6366016e+01	   3.4755692e+01	   3.9267861e-01	   5.5790488e+00	   1.8006031e+02	
   4.4252023e+01	  -4.2479671e+01	   1.7484200e+02	   1.9591020e+00	   2.3951934e-01	   1.6394384e+01	   3.4749110e+01	   3.8242456e-01	   5.7936962e+00	   1.7874725e+02	
   4.4252718e+01	  -4.2482647e+01	   1.7484200e+02	   1.5213709e+00	   1.7144152e-01	   1.6464186e+01	   3.4762237e+01	   3.5717299e-01	   6.1407720e+00	   1.7762339e+02	
   4.4253412e+01	  -4.2485624e+01	   1.7484113e+02	   1.2604527e+00	   1.5844181e-01	   1.6505358e+01	   3.4745634e+01	   3.7761296e-01	   5.3463288e+00	   1.7833083e+02	
   4.4254107e+01	  -4.2488600e+01	   1.7484100e+02	   1.1169485e+00	   1.4965297e-01	   1.6510000e+01	   3.4749933e+01	   3.8100000e-01	   5.4670271e+00	   1.7845000e+02	
   4.4254801e+01	  -4.2491576e+01	   1.7484100e+02	   1.3184741e+00	   1.7461754e-01	   1.6490251e+01	   3.4757869e+01	   3.5781585e-01	   6.2284696e+00	   1.7836413e+02	
   4.4255496e+01	  -4.2495403e+01	   1.7484100e+02	   9.3670718e-01	   1.6523384e-01	   1.6496358e+01	   3.4771761e+01	   3.5400000e-01	   5.6781398e+00	   1.7796717e+02	
   4.4256190e+01	  -4.2498528e+01	   1.7484100e+02	   1.0431922e+00	   1.5490477e-01	   1.6436476e+01	   3.4774843e+01	   3.5400000e-01	   5.6387005e+00	   1.7777358e+02	
   4.4256884e+01	  -4.2501922e+01	   1.7484100e+02	   9.5049932e-01	   1.6735272e-01	   1.6369482e+01	   3.4775974e+01	   3.9296026e-01	   5.9438528e+00	   1.7828570e+02	
   4.4257579e+01	  -4.2504909e+01	   1.7484100e+02	   1.1328752e+00	   1.8666480e-01	   1.6404852e+01	   3.4840975e+01	   3.9400000e-01	   5.3330259e+00	   1.7810604e+02	
   4.4258273e+01	  -4.2507886e+01	   1.7484004e+02	   1.2552426e+00	   1.7506309e-01	   1.6429084e+01	   3.4754510e+01	   3.8149599e-01	   5.6947280e+00	   1.7757098e+02	
   4.4258968e+01	  -4.2510862e+01	   1.7484000e+02	   8.7563593e-01	   1.3722987e-01	   1.6403291e+01	   3.4750046e+01	   3.6764525e-01	   5.4154251e+00	   1.7936243e+02	
   4.4259662e+01	  -4.2513838e+01	   1.7484000e+02	   8.3720495e-01	   1.2398274e-01	   1.6459704e+01	   3.4807704e+01	   3.4145871e-01	   5.5958436e+00	   1.7784184e+02	
   4.4260357e+01	  -4.2516814e+01	   1.7484000e+02	   1.1181582e+00	   1.5909949e-01	   1.6431107e+01	   3.4765036e+01	   3.4000000e-01	   5.6359116e+00	   1.7882874e+02	
   4.4261051e+01	  -4.2519790e+01	   1.7484000e+02	   1.3331210e+00	   1.8938812e-01	   1.6453183e+01	   3.4784322e+01	   3.5302141e-01	   5.0684758e+00	   1.7806291e+02	
   4.4261746e+01	  -4.2522766e+01	   1.7484000e+02	   1.3608731e+00	   1.9284920e-01	   1.6501108e+01	   3.4737125e+01	   3.5400000e-01	   5.6518450e+00	   1.7933714e+02	
   4.4262440e+01	  -4.2525743e+01	   1.7484000e+02	   1.2055530e+00	   1.7148195e-01	   1.6511400e+01	   3.4742142e+01	   3.4120069e-01	   5.7564272e+00	   1.7876432e+02	
   4.4263134e+01	  -4.2528719e+01	   1.7483909e+02	   1.0969615e+00	   1.4489219e-01	   1.6470311e+01	   3.4744813e+01	   3.5268808e-01	   5.2298163e+00	   1.7774839e+02	
   4.4263829e+01	  -4.2531695e+01	   1.7483900e+02	   1.0399154e+00	   1.5718046e-01	   1.6498341e+01	   3.4806088e+01	   3.4142303e-01	   5.5676607e+00	   1.7805426e+02	
   4.4264523e+01	  -4.2534671e+01	   1.7483900e+02	   1.1645740e+00	   1.5039677e-01	   1.6431657e+01	   3.4786287e+01	   3.5246586e-01	   6.1205186e+00	   1.7850069e+02	
   4.4265218e+01	  -4.2537647e+01	   1.7483900e+02	   1.1849006e+00	   1.4002689e-01	   1.6314455e+01	   3.4758291e+01	   3.6547226e-01	   5.6338101e+00	   1.7894712e+02	
   4.4265912e+01	  -4.2540624e+01	   1.7483900e+02	   1.1869349e+00	   1.4405708e-01	   1.6327985e+01	   3.4848576e+01	   3.4338727e-01	   5.7631038e+00	   1.7878136e+02	
   4.4266607e+01	  -4.2543600e+01	   1.7483900e+02	   1.2690612e+00	   1.6290504e-01	   1.6283470e+01	   3.4805670e+01	   3.4000000e-01	   5.2884086e+00	   1.7853335e+02	
   4.4267301e+01	  -4.2546576e+01	   1.7483814e+02	   1.1864213e+00	   1.5832529e-01	   1.6316358e+01	   3.4803869e+01	   3.4000000e-01	   5.5951519e+00	   1.7772719e+02	
   4.4267996e+01	  -4.2549552e+01	   1.7483800e+02	   1.2156844e+00	   1.3650640e-01	   1.6336612e+01	   3.4756508e+01	   3.2808970e-01	   6.0041186e+00	   1.7789776e+02	
   4.4268690e+01	  -4.2552528e+01	   1.7483800e+02	   1.4391576e+00	   1.5795906e-01	   1.6355856e+01	   3.4788454e+01	   3.2600000e-01	   5.2844113e+00	   1.7858210e+02	
   4.4269384e+01	  -4.2555922e+01	   1.7483800e+02	   1.1472012e+00	   1.8809783e-01	   1.6420362e+01	   3.4774572e+01	   3.5327218e-01	   6.4114696e+00	   1.7894350e+02	
   4.4270079e+01	  -4.2558909e+01	   1.7483800e+02	   1.1087066e+00	   1.6098089e-01	   1.6444305e+01	   3.4765272e+01	   3.4042303e-01	   5.7769641e+00	   1.7870755e+02	
   4.4270773e+01	  -4.2561886e+01	   1.7483704e+02	   1.1655815e+00	   1.7466903e-01	   1.6493092e+01	   3.4721717e+01	   3.2653414e-01	   5.5879128e+00	   1.7865191e+02	
   4.4271468e+01	  -4.2564862e+01	   1.7483700e+02	   1.1020687e+00	   1.7398005e-01	   1.6539834e+01	   3.4731447e+01	   3.2600000e-01	   5.6057748e+00	   1.7922235e+02	
   4.4272162e+01	  -4.2567838e+01	   1.7483700e+02	   8.7418273e-01	   1.4152480e-01	   1.6455916e+01	   3.4734838e+01	   3.7802856e-01	   5.6556209e+00	   1.7901351e+02	
   4.4272857e+01	  -4.2570814e+01	   1.7483700e+02	   1.2156512e+00	   1.7845945e-01	   1.6373143e+01	   3.4758451e+01	   4.0632701e-01	   5.4653894e+00	   1.7834337e+02	
   4.4273551e+01	  -4.2573790e+01	   1.7483700e+02	   1.5636131e+00	   2.2246521e-01	   1.6398693e+01	   3.4810225e+01	   3.9497859e-01	   5.5196221e+00	   1.7862554e+02	
   4.4274246e+01	  -4.2576766e+01	   1.7483608e+02	   1.8564516e+00	   2.3516924e-01	   1.6415755e+01	   3.4750371e+01	   3.9400000e-01	   5.7096569e+00	   1.7915719e+02	
   4.4274940e+01	  -4.2579743e+01	   1.7483600e+02	   1.1987007e+00	   1.6912720e-01	   1.6411515e+01	   3.4750485e+01	   4.0679919e-01	   5.4384019e+00	   1.7942856e+02	
   4.4275634e+01	  -4.2582719e+01	   1.7483600e+02	   1.2284173e+00	   1.9227584e-01	   1.6434564e+01	   3.4761875e+01	   4.0800000e-01	   4.6748979e+00	   1.7804525e+02	
   4.4276329e+01	  -4.2585695e+01	   1.7483600e+02	   1.3281639e+00	   1.6942187e-01	   1.6481019e+01	   3.4771085e+01	   4.0800000e-01	   5.2965277e+00	   1.7911278e+02	
   4.4277023e+01	  -4.2588671e+01	   1.7483511e+02	   1.5950169e+00	   1.9967710e-01	   1.6445040e+01	   3.4761315e+01	   4.2046598e-01	   5.6732032e+00	   1.7876027e+02	
   4.4277718e+01	  -4.2591647e+01	   1.7483500e+02	   2.0833644e+00	   2.5070326e-01	   1.6476182e+01	   3.4729996e+01	   4.3347226e-01	   5.1060883e+00	   1.7892062e+02	
   4.4278412e+01	  -4.2594624e+01	   1.7483500e+02	   1.6863268e+00	   2.0481933e-01	   1.6518605e+01	   3.4741742e+01	   4.4724363e-01	   5.6240099e+00	   1.7846900e+02	
   4.4279107e+01	  -4.2597600e+01	   1.7483500e+02	   1.8441568e+00	   2.1359535e-01	   1.6501468e+01	   3.4739667e+01	   4.2560156e-01	   5.2239359e+00	   1.7926661e+02	
   4.4279801e+01	  -4.2600576e+01	   1.7483500e+02	   1.5209798e+00	   1.5596645e-01	   1.6479109e+01	   3.4745011e+01	   4.2200000e-01	   5.5864280e+00	   1.7828373e+02	
   4.4280496e+01	  -4.2604403e+01	   1.7483415e+02	   1.6490457e+00	   1.8571477e-01	   1.6492164e+01	   3.4728985e+01	   4.3305956e-01	   6.3673419e+00	   1.7865298e+02	
   4.4281190e+01	  -4.2607528e+01	   1.7483400e+02	   2.0388363e+00	   2.4713495e-01	   1.6496686e+01	   3.4731900e+01	   3.6673326e-01	   6.0105031e+00	   1.7912926e+02	
   4.4281884e+01	  -4.2609948e+01	   1.7483400e+02	   1.7173596e+00	   1.8662981e-01	   1.6464858e+01	   3.4735922e+01	   3.5400000e-01	   5.4297356e+00	   1.7822599e+02	
   4.4282579e+01	  -4.2613879e+01	   1.7483400e+02	   1.6576691e+00	   1.7041102e-01	   1.6597830e+01	   3.4770912e+01	   3.5400000e-01	   5.6411175e+00	   1.7781209e+02	
   4.4283273e+01	  -4.2616886e+01	   1.7483304e+02	   1.3887047e+00	   2.0432766e-01	   1.6621237e+01	   3.4716213e+01	   3.2706829e-01	   5.4007250e+00	   1.7813665e+02	
   4.4283968e+01	  -4.2619862e+01	   1.7483300e+02	   1.2459767e+00	   1.4614846e-01	   1.6560950e+01	   3.4742617e+01	   3.1359916e-01	   5.0425210e+00	   1.7848387e+02	
   4.4284662e+01	  -4.2622838e+01	   1.7483300e+02	   1.4500158e+00	   1.6929726e-01	   1.6573136e+01	   3.4805488e+01	   2.9975636e-01	   5.9551112e+00	   1.7892569e+02	
   4.4285357e+01	  -4.2625814e+01	   1.7483300e+02	   1.6116020e+00	   1.9883832e-01	   1.6627468e+01	   3.4780859e+01	   3.1213252e-01	   5.2651014e+00	   1.7829337e+02	
   4.4286051e+01	  -4.2628790e+01	   1.7483207e+02	   1.4929497e+00	   1.8918941e-01	   1.6643091e+01	   3.4727844e+01	   3.3811272e-01	   5.4839446e+00	   1.7927311e+02	
   4.4286746e+01	  -4.2631767e+01	   1.7483200e+02	   1.5843452e+00	   2.0996405e-01	   1.6597891e+01	   3.4769186e+01	   3.0219091e-01	   5.1340747e+00	   1.7778231e+02	
   4.4305796e+01	  -4.2714842e+01	   1.7482500e+02	   7.9142666e+00	   7.5406448e-01	   1.6282613e+01	   3.4776071e+01	   4.5264830e-01	   5.2291542e+00	   1.7890355e+02	
   4.4306491e+01	  -4.2717954e+01	   1.7482500e+02	   9.3827123e+00	   1.2202905e+00	   1.6305590e+01	   3.4759319e+01	   4.4927431e-01	   5.6256695e+00	   1.7835228e+02	
   4.4307185e+01	  -4.2721223e+01	   1.7482459e+02	   9.4858939e+00	   9.0911874e-01	   1.6330929e+01	   3.4755190e+01	   4.1058680e-01	   5.3751980e+00	   1.7863723e+02	
   4.4307880e+01	  -4.2724199e+01	   1.7482400e+02	   1.0093158e+01	   1.0899128e+00	   1.6318218e+01	   3.4759608e+01	   4.0519097e-01	   5.4030238e+00	   1.7874037e+02	
   4.4308574e+01	  -4.2727175e+01	   1.7482400e+02	   1.1478341e+01	   9.9221669e-01	   1.6286742e+01	   3.4760062e+01	   4.2200000e-01	   5.8182884e+00	   1.7863762e+02	
   4.4309269e+01	  -4.2730152e+01	   1.7482400e+02	   1.0091878e+01	   1.0640680e+00	   1.6287545e+01	   3.4783081e+01	   4.1662565e-01	   5.9074560e+00	   1.7908934e+02	
   4.4309963e+01	  -4.2733128e+01	   1.7482362e+02	   9.3166649e+00	   8.2978160e-01	   1.6277114e+01	   3.4784135e+01	   4.2341059e-01	   5.9538406e+00	   1.7838759e+02	
   4.4310658e+01	  -4.2736104e+01	   1.7482300e+02	   9.6322712e+00	   7.4751427e-01	   1.6274887e+01	   3.4790264e+01	   4.4900000e-01	   5.5943890e+00	   1.7839481e+02	
   4.4311352e+01	  -4.2739080e+01	   1.7482300e+02	   7.9350439e+00	   6.9279107e-01	   1.6266640e+01	   3.4780360e+01	   4.4396007e-01	   5.4904985e+00	   1.7860600e+02	
   4.4312046e+01	  -4.2742056e+01	   1.7482300e+02	   9.4394695e+00	   8.6299365e-01	   1.6238225e+01	   3.4776618e+01	   4.3500000e-01	   5.5098989e+00	   1.7906199e+02	
   4.4312741e+01	  -4.2745032e+01	   1.7482266e+02	   6.8114313e+00	   5.4098769e-01	   1.6242215e+01	   3.4794559e+01	   4.3052641e-01	   5.3994471e+00	   1.7891721e+02	
   4.4313435e+01	  -4.2748009e+01	   1.7482200e+02	   7.4382894e+00	   6.3736857e-01	   1.6252482e+01	   3.4792707e+01	   4.1729328e-01	   5.8654844e+00	   1.7878190e+02	
   4.4314130e+01	  -4.2750985e+01	   1.7482200e+02	   6.5634719e+00	   5.5504841e-01	   1.6299473e+01	   3.4796748e+01	   4.0800000e-01	   5.8756217e+00	   1.7843359e+02	
   4.4314824e+01	  -4.2753961e+01	   1.7482200e+02	   6.4548026e+00	   4.4700930e-01	   1.6327883e+01	   3.4788242e+01	   4.0800000e-01	   5.3086482e+00	   1.7881641e+02	
   4.4315519e+01	  -4.2756937e+01	   1.7482169e+02	   4.2150586e+00	   4.0585647e-01	   1.6328690e+01	   3.4796436e+01	   4.1643415e-01	   5.3671325e+00	   1.7910649e+02	
   4.4316213e+01	  -4.2759913e+01	   1.7482100e+02	   4.5811176e+00	   3.7685683e-01	   1.6328873e+01	   3.4808871e+01	   4.3500000e-01	   5.3175583e+00	   1.7827188e+02	
   4.4316908e+01	  -4.2762890e+01	   1.7482100e+02	   3.8081848e+00	   3.6568428e-01	   1.6346808e+01	   3.4815849e+01	   4.3500000e-01	   5.6243060e+00	   1.7921657e+02	
   4.4317602e+01	  -4.2765866e+01	   1.7482100e+02	   2.4950314e+00	   2.3590170e-01	   1.6335677e+01	   3.4810040e+01	   4.5087115e-01	   5.9713810e+00	   1.7879900e+02	
   4.4318296e+01	  -4.2768842e+01	   1.7482100e+02	   2.8840627e+00	   3.2250199e-01	   1.6360877e+01	   3.4814949e+01	   4.9757701e-01	   5.2861202e+00	   1.7825534e+02	
   4.4318991e+01	  -4.2771954e+01	   1.7482068e+02	   3.8078303e+00	   4.0122075e-01	   1.6409857e+01	   3.4801046e+01	   5.2113585e-01	   5.4526400e+00	   1.7796131e+02	
   4.4319685e+01	  -4.2775223e+01	   1.7482000e+02	   4.4239226e+00	   4.3322493e-01	   1.6471679e+01	   3.4783511e+01	   5.3570660e-01	   5.4882850e+00	   1.7846086e+02	
   4.4320380e+01	  -4.2778199e+01	   1.7482000e+02	   5.1154088e+00	   5.2215093e-01	   1.6387610e+01	   3.4786579e+01	   5.2241741e-01	   5.7847450e+00	   1.7818965e+02	
   4.4321074e+01	  -4.2781175e+01	   1.7482000e+02	   5.3452105e+00	   4.1617463e-01	   1.6362340e+01	   3.4833227e+01	   5.0057701e-01	   5.7169589e+00	   1.7888917e+02	
   4.4321769e+01	  -4.2784151e+01	   1.7482000e+02	   5.8257773e+00	   6.1666556e-01	   1.6352768e+01	   3.4842546e+01	   5.4309871e-01	   5.2582920e+00	   1.7862377e+02	
   4.4322463e+01	  -4.2787128e+01	   1.7481962e+02	   5.6997373e+00	   6.5126879e-01	   1.6315661e+01	   3.4817079e+01	   5.8988628e-01	   5.6069600e+00	   1.7877656e+02	
   4.4323158e+01	  -4.2790104e+01	   1.7481900e+02	   6.4931861e+00	   6.5963093e-01	   1.6246113e+01	   3.4799085e+01	   6.0315104e-01	   5.6902361e+00	   1.7929291e+02	
   4.4323852e+01	  -4.2793080e+01	   1.7481900e+02	   7.5276256e+00	   8.0683544e-01	   1.6234560e+01	   3.4821040e+01	   5.9724020e-01	   5.7758897e+00	   1.7866399e+02	
   4.4324546e+01	  -4.2796056e+01	   1.7481900e+02	   8.3342784e+00	   8.7638101e-01	   1.6208060e+01	   3.4806607e+01	   5.5198884e-01	   5.7951683e+00	   1.7906554e+02	
   4.4325241e+01	  -4.2799032e+01	   1.7481866e+02	   6.0653472e+00	   6.2092201e-01	   1.6159182e+01	   3.4797818e+01	   5.1700000e-01	   5.9299718e+00	   1.7877692e+02	
   4.4325935e+01	  -4.2802009e+01	   1.7481800e+02	   8.4851984e+00	   8.7156500e-01	   1.6153026e+01	   3.4805991e+01	   5.1229340e-01	   5.7266932e+00	   1.7909743e+02	
   4.4326630e+01	  -4.2804985e+01	   1.7481800e+02	   5.9743499e+00	   6.7128228e-01	   1.6169504e+01	   3.4798748e+01	   5.1645821e-01	   5.8002351e+00	   1.7854924e+02	
   4.4327324e+01	  -4.2807961e+01	   1.7481800e+02	   5.4397235e+00	   4.6189956e-01	   1.6194203e+01	   3.4782234e+01	   5.4400000e-01	   6.0015209e+00	   1.7708047e+02	
   4.4328019e+01	  -4.2810937e+01	   1.7481800e+02	   6.3131874e+00	   5.8703807e-01	   1.6197564e+01	   3.4769375e+01	   5.3962649e-01	   5.7371933e+00	   1.7454660e+02	
   4.4328713e+01	  -4.2813913e+01	   1.7481800e+02	   4.1877528e+00	   4.5247294e-01	   1.6194871e+01	   3.4774393e+01	   5.2178013e-01	   5.5740841e+00	   1.7599556e+02	
